task_id,name,flag,activity,phases,substrates,module_count
TSK_PROTECT_DEBRIS_CLEANUP,Protection Debris Cleanup,ACTIVITY_UNMATCHED,,cleanup,room_protection,1
TSK_PROTECT_FLOOR_EDGE_INSTALL,Install Floor Edge Tape,NO_QT,,setup,room_protection,1
TSK_PROTECT_FLOOR_EDGE_INSTALL,Install Floor Edge Tape,ACTIVITY_UNMATCHED,,setup,room_protection,1
TSK_PROTECT_FLOOR_EDGE_REMOVE,Remove Floor Edge Tape,NO_QT,,cleanup,room_protection,1
TSK_PROTECT_FLOOR_EDGE_REMOVE,Remove Floor Edge Tape,ACTIVITY_UNMATCHED,,cleanup,room_protection,1
TSK_PROTECT_FLOOR_ENCAPSULATE_INSTALL,Install Floor Encapsulation,NO_QT,,setup,room_protection,1
TSK_PROTECT_FLOOR_ENCAPSULATE_INSTALL,Install Floor Encapsulation,ACTIVITY_UNMATCHED,,setup,room_protection,1
TSK_PROTECT_FLOOR_ENCAPSULATE_REMOVE,Remove Floor Encapsulation,NO_QT,,cleanup,room_protection,1
TSK_PROTECT_FLOOR_ENCAPSULATE_REMOVE,Remove Floor Encapsulation,ACTIVITY_UNMATCHED,,cleanup,room_protection,1
TSK_PROTECT_FLOOR_FULL_INSTALL,Install Floor Full Drape,NO_QT,,setup,room_protection,1
TSK_PROTECT_FLOOR_FULL_INSTALL,Install Floor Full Drape,ACTIVITY_UNMATCHED,,setup,room_protection,1
TSK_PROTECT_FLOOR_FULL_REMOVE,Remove Floor Full Drape,NO_QT,,cleanup,room_protection,1
TSK_PROTECT_FLOOR_FULL_REMOVE,Remove Floor Full Drape,ACTIVITY_UNMATCHED,,cleanup,room_protection,1
TSK_PROTECT_FLOOR_PARTIAL_INSTALL,Install Floor Partial Drop,NO_QT,,setup,room_protection,1
TSK_PROTECT_FLOOR_PARTIAL_INSTALL,Install Floor Partial Drop,ACTIVITY_UNMATCHED,,setup,room_protection,1
TSK_PROTECT_FLOOR_PARTIAL_REMOVE,Remove Floor Partial Drop,NO_QT,,cleanup,room_protection,1
TSK_PROTECT_FLOOR_PARTIAL_REMOVE,Remove Floor Partial Drop,ACTIVITY_UNMATCHED,,cleanup,room_protection,1
TSK_PROTECT_FLOOR_SPOT_INSTALL,Install Floor Spot Mask (per opening),NO_QT,,setup,room_protection,1
TSK_PROTECT_FLOOR_SPOT_INSTALL,Install Floor Spot Mask (per opening),ACTIVITY_UNMATCHED,,setup,room_protection,1
TSK_PROTECT_FLOOR_SPOT_REMOVE,Remove Floor Spot Mask (per opening),NO_QT,,cleanup,room_protection,1
TSK_PROTECT_FLOOR_SPOT_REMOVE,Remove Floor Spot Mask (per opening),ACTIVITY_UNMATCHED,,cleanup,room_protection,1
TSK_PROTECT_WALL_EDGE_INSTALL,Install Wall Edge Tape,NO_QT,,setup,room_protection,1
TSK_PROTECT_WALL_EDGE_INSTALL,Install Wall Edge Tape,ACTIVITY_UNMATCHED,,setup,room_protection,1
TSK_PROTECT_WALL_EDGE_REMOVE,Remove Wall Edge Tape,NO_QT,,cleanup,room_protection,1
TSK_PROTECT_WALL_EDGE_REMOVE,Remove Wall Edge Tape,ACTIVITY_UNMATCHED,,cleanup,room_protection,1
TSK_PROTECT_WALL_ENCAPSULATE_INSTALL,Install Wall Encapsulation,NO_QT,,setup,room_protection,1
TSK_PROTECT_WALL_ENCAPSULATE_INSTALL,Install Wall Encapsulation,ACTIVITY_UNMATCHED,,setup,room_protection,1
TSK_PROTECT_WALL_ENCAPSULATE_REMOVE,Remove Wall Encapsulation,NO_QT,,cleanup,room_protection,1
TSK_PROTECT_WALL_ENCAPSULATE_REMOVE,Remove Wall Encapsulation,ACTIVITY_UNMATCHED,,cleanup,room_protection,1
TSK_PROTECT_WALL_FULL_INSTALL,Install Wall Full Drape,NO_QT,,setup,room_protection,1
TSK_PROTECT_WALL_FULL_INSTALL,Install Wall Full Drape,ACTIVITY_UNMATCHED,,setup,room_protection,1
TSK_PROTECT_WALL_FULL_REMOVE,Remove Wall Full Drape,NO_QT,,cleanup,room_protection,1
TSK_PROTECT_WALL_FULL_REMOVE,Remove Wall Full Drape,ACTIVITY_UNMATCHED,,cleanup,room_protection,1
TSK_PROTECT_WALL_PARTIAL_INSTALL,Install Wall Partial Drape,NO_QT,,setup,room_protection,1
TSK_PROTECT_WALL_PARTIAL_INSTALL,Install Wall Partial Drape,ACTIVITY_UNMATCHED,,setup,room_protection,1
TSK_PROTECT_WALL_PARTIAL_REMOVE,Remove Wall Partial Drape,NO_QT,,cleanup,room_protection,1
TSK_PROTECT_WALL_PARTIAL_REMOVE,Remove Wall Partial Drape,ACTIVITY_UNMATCHED,,cleanup,room_protection,1
TSK_REMOVE_CEILING_PROTECTION,Remove Ceiling Fixture Protection,ACTIVITY_UNMATCHED,,cleanup,drywall,2
TSK_REMOVE_TRIM_MASKING,Remove Trim Masking Tape,ACTIVITY_UNMATCHED,,cleanup,drywall,2
TSK_RISER_CLEAR_BRUSH,Brush Clear riser,ACTIVITY_UNMATCHED,,apply,riser,1
TSK_RISER_CLEAR_WIPE,Wipe Clear riser,ACTIVITY_UNMATCHED,,apply,riser,1
TSK_RISER_FINISH_BRUSH,Brush Finish riser,ACTIVITY_UNMATCHED,,apply,riser,1
TSK_RISER_FINISH_SPRAY,Spray Finish riser,ACTIVITY_UNMATCHED,,apply,riser,1
TSK_RISER_INTERSTAGE,Interstage riser,ACTIVITY_UNMATCHED,,interstage,riser,1
TSK_RISER_INTERSTAGE_STAIN,Interstage Stain riser,ACTIVITY_UNMATCHED,,interstage,riser,1
TSK_RISER_STAIN_BRUSH,Brush Stain riser,ACTIVITY_UNMATCHED,,prime,riser,1
TSK_RISER_STAIN_WIPE,Wipe Stain riser,ACTIVITY_UNMATCHED,,prime,riser,1
TSK_ROLL_DWL,Roll Drywall (SF),ORPHAN,,,,0
TSK_ROLL_DWL,Roll Drywall (SF),ACTIVITY_UNMATCHED,,,,0
TSK_RRP_XPCRP_CONTAINMENT_SETUP,RRP Containment Setup,NO_SUBSTRATE,,prep,,1
TSK_RRP_XPCRP_CONTAINMENT_SETUP,RRP Containment Setup,ACTIVITY_UNMATCHED,,prep,,1
TSK_RRP_XPCRP_CONTAINMENT_TEARDOWN,RRP Containment Teardown,NO_SUBSTRATE,,prep,,1
TSK_RRP_XPCRP_CONTAINMENT_TEARDOWN,RRP Containment Teardown,ACTIVITY_UNMATCHED,,prep,,1
TSK_RRP_XPCRP_HEPA_VACUUM,RRP HEPA Vacuum,NO_SUBSTRATE,Vacuum Dust,prep,,1
TSK_RRP_XPCRP_LEAD_SCREEN,Lead Paint Screening,NO_SUBSTRATE,,prep,,1
TSK_RRP_XPCRP_LEAD_SCREEN,Lead Paint Screening,ACTIVITY_UNMATCHED,,prep,,1
TSK_RRP_XPCRP_WET_SCRAPE,RRP Wet Scraping Overhead,NO_SUBSTRATE,,prep,,1
TSK_RRP_XPCRP_WET_SCRAPE,RRP Wet Scraping Overhead,ACTIVITY_UNMATCHED,,prep,,1
TSK_RRST_CLEAR_BRUSH,Clear Brush,ACTIVITY_UNMATCHED,,finish,int_stair_riser,1
TSK_RRST_CLEAR_SPRAY,Clear Spray,ACTIVITY_UNMATCHED,,finish,int_stair_riser,1
TSK_RRST_CONDITIONER,Wood Conditioner,ACTIVITY_UNMATCHED,,prep,int_stair_riser,1
TSK_RRST_EQUIP_CLEAN,Clean Equipment,ACTIVITY_UNMATCHED,,cleanup,int_stair_riser,1
TSK_RRST_FILL,Fill Defects,ACTIVITY_UNMATCHED,,prep,int_stair_riser,1
TSK_RRST_GRAIN_RAISE,Grain Raise,ACTIVITY_UNMATCHED,,prep,int_stair_riser,1
TSK_RRST_SAND_120,Sand 120 Grit,ACTIVITY_UNMATCHED,,prep,int_stair_riser,1
TSK_RRST_SAND_150,Sand 150 Grit,ACTIVITY_UNMATCHED,,prep,int_stair_riser,1
TSK_RRST_SAND_CLEAR,Sand Between Clear (320-400),ACTIVITY_UNMATCHED,,finish,int_stair_riser,1
TSK_RRST_SAND_CLEAR,Sand Between Clear (320-400),"PHASE_DOCTRINE_HINT(name->prep|interstage, derived->finish)",,finish,int_stair_riser,1
TSK_RRST_SAND_SEALER,Sand Between Sealer (220-320),ACTIVITY_UNMATCHED,,finish,int_stair_riser,1
TSK_RRST_SAND_SEALER,Sand Between Sealer (220-320),"PHASE_DOCTRINE_HINT(name->prep|interstage, derived->finish)",,finish,int_stair_riser,1
TSK_RRST_SEALER_BRUSH,Sealer Brush,ACTIVITY_UNMATCHED,,finish,int_stair_riser,1
TSK_RRST_SEALER_SPRAY,Sealer Spray,ACTIVITY_UNMATCHED,,finish,int_stair_riser,1
TSK_RRST_STAIN_BRUSH,Stain Brush+Wipe,ACTIVITY_UNMATCHED,,apply,int_stair_riser,1
TSK_RRST_STAIN_ROLL,Stain Roll+Wipe,ACTIVITY_UNMATCHED,,apply,int_stair_riser,1
TSK_RRST_STAIN_SPRAY,Stain Spray+Wipe,ACTIVITY_UNMATCHED,,apply,int_stair_riser,1
TSK_RRST_TACK,Tack Clean,ACTIVITY_UNMATCHED,,prep,int_stair_riser,1
TSK_RRST_TOUCHUP,Touch-Up,ACTIVITY_UNMATCHED,,cleanup,int_stair_riser,1
TSK_RRST_WIPE_COND,Wipe Conditioner,ACTIVITY_UNMATCHED,,prep,int_stair_riser,1
TSK_SAND_BARE_LF,Sand Bare (LF),ACTIVITY_UNMATCHED,,prep,baseboard;chair_rail;crown;door_casing;door_frame;int_baseboard;int_chair_rail;int_crown;int_door_casing;int_door_frame;int_panel_mold;int_picture_rail;int_shadow_box;int_shoe_mold;int_window_apron;int_window_casing;int_window_jamb;int_window_stool;panel_mold;picture_rail;shadow_box;shoe_mold;window_apron;window_casing;window_jamb;window_stool,26
TSK_SAND_BARE_LF,Sand Bare (LF),MULTI_SUBSTRATE,,prep,baseboard;chair_rail;crown;door_casing;door_frame;int_baseboard;int_chair_rail;int_crown;int_door_casing;int_door_frame;int_panel_mold;int_picture_rail;int_shadow_box;int_shoe_mold;int_window_apron;int_window_casing;int_window_jamb;int_window_stool;panel_mold;picture_rail;shadow_box;shoe_mold;window_apron;window_casing;window_jamb;window_stool,26
TSK_SAND_BARE_LF,Sand Bare (LF),PI_INT_PREFIX_DUPE,,prep,baseboard;chair_rail;crown;door_casing;door_frame;int_baseboard;int_chair_rail;int_crown;int_door_casing;int_door_frame;int_panel_mold;int_picture_rail;int_shadow_box;int_shoe_mold;int_window_apron;int_window_casing;int_window_jamb;int_window_stool;panel_mold;picture_rail;shadow_box;shoe_mold;window_apron;window_casing;window_jamb;window_stool,26
TSK_SAND_BARE_SF,Sand Bare (SF),ACTIVITY_UNMATCHED,,prep,int_wainscot;int_wood_ceiling;int_wood_wall;wainscot;wood_ceiling;wood_wall,6
TSK_SAND_BARE_SF,Sand Bare (SF),MULTI_SUBSTRATE,,prep,int_wainscot;int_wood_ceiling;int_wood_wall;wainscot;wood_ceiling;wood_wall,6
TSK_SAND_BARE_SF,Sand Bare (SF),PI_INT_PREFIX_DUPE,,prep,int_wainscot;int_wood_ceiling;int_wood_wall;wainscot;wood_ceiling;wood_wall,6
TSK_SAND_CLEAR_LF,Sand Between Clear (LF),ACTIVITY_UNMATCHED,,finish,int_baseboard;int_chair_rail;int_crown;int_door_casing;int_door_frame;int_panel_mold;int_picture_rail;int_shadow_box;int_shoe_mold;int_window_apron;int_window_casing;int_window_jamb;int_window_stool,13
TSK_SAND_CLEAR_LF,Sand Between Clear (LF),MULTI_SUBSTRATE,,finish,int_baseboard;int_chair_rail;int_crown;int_door_casing;int_door_frame;int_panel_mold;int_picture_rail;int_shadow_box;int_shoe_mold;int_window_apron;int_window_casing;int_window_jamb;int_window_stool,13
TSK_SAND_CLEAR_LF,Sand Between Clear (LF),"PHASE_DOCTRINE_HINT(name->prep|interstage, derived->finish)",,finish,int_baseboard;int_chair_rail;int_crown;int_door_casing;int_door_frame;int_panel_mold;int_picture_rail;int_shadow_box;int_shoe_mold;int_window_apron;int_window_casing;int_window_jamb;int_window_stool,13
TSK_SAND_CLEAR_SF,Sand Between Clear (SF),ACTIVITY_UNMATCHED,,finish,int_wainscot;int_wood_ceiling;int_wood_wall,3
TSK_SAND_CLEAR_SF,Sand Between Clear (SF),"PHASE_DOCTRINE_HINT(name->prep|interstage, derived->finish)",,finish,int_wainscot;int_wood_ceiling;int_wood_wall,3
TSK_SAND_SEALER_LF,Sand Between Sealer (LF),ACTIVITY_UNMATCHED,,finish,int_baseboard;int_chair_rail;int_crown;int_door_casing;int_door_frame;int_panel_mold;int_picture_rail;int_shadow_box;int_shoe_mold;int_window_apron;int_window_casing;int_window_jamb;int_window_stool,13
TSK_SAND_SEALER_LF,Sand Between Sealer (LF),MULTI_SUBSTRATE,,finish,int_baseboard;int_chair_rail;int_crown;int_door_casing;int_door_frame;int_panel_mold;int_picture_rail;int_shadow_box;int_shoe_mold;int_window_apron;int_window_casing;int_window_jamb;int_window_stool,13
TSK_SAND_SEALER_LF,Sand Between Sealer (LF),"PHASE_DOCTRINE_HINT(name->prep|interstage, derived->finish)",,finish,int_baseboard;int_chair_rail;int_crown;int_door_casing;int_door_frame;int_panel_mold;int_picture_rail;int_shadow_box;int_shoe_mold;int_window_apron;int_window_casing;int_window_jamb;int_window_stool,13
TSK_SAND_SEALER_SF,Sand Between Sealer (SF),ACTIVITY_UNMATCHED,,finish,int_wainscot;int_wood_ceiling;int_wood_wall,3
TSK_SAND_SEALER_SF,Sand Between Sealer (SF),"PHASE_DOCTRINE_HINT(name->prep|interstage, derived->finish)",,finish,int_wainscot;int_wood_ceiling;int_wood_wall,3
TSK_SCRP_CAULK_REPAIR,Caulk Repair at Stucco-to-Trim Joints,ACTIVITY_UNMATCHED,,prep,ext_stucco_wall,1
TSK_SCRP_COATING_ID,Existing Coating Identification,ACTIVITY_UNMATCHED,,prep,ext_stucco_wall,1
TSK_SCRP_CONDITION_ASSESS,Condition Assessment,ACTIVITY_UNMATCHED,,prep,ext_stucco_wall,1
TSK_SCRP_CRACK_ASSESS,Crack Assessment,ACTIVITY_UNMATCHED,,prep,ext_stucco_wall,1
TSK_SCRP_CRACK_PATCH,Cosmetic Crack Patching,ACTIVITY_UNMATCHED,,prep,ext_stucco_wall,1
TSK_SCRP_CUSTOMER_WALKTHROUGH,Customer Walkthrough,ACTIVITY_UNMATCHED,,cleanup,ext_stucco_wall,1
TSK_SCRP_DUST_CLEANUP,Prep Dust Cleanup,ACTIVITY_UNMATCHED,,prep,ext_stucco_wall,1
TSK_SCRP_EIFS_KNOCK_TEST,EIFS Knock Test,ACTIVITY_UNMATCHED,,prep,ext_stucco_wall,1
TSK_SCRP_EIFS_WASH,Low-Pressure Wash (EIFS),ACTIVITY_UNMATCHED,,prep,ext_stucco_wall,1
TSK_SCRP_EQUIPMENT_SETUP_ROLL,Roll/Brush Equipment Setup,ACTIVITY_UNMATCHED,,setup,ext_stucco_wall,1
TSK_SCRP_EQUIPMENT_SETUP_SPRAY,Spray Equipment Setup,ACTIVITY_UNMATCHED,,setup,ext_stucco_wall,1
TSK_SCRP_FINAL_TOUCHUP,Final Touch-Up,ACTIVITY_UNMATCHED,,cleanup,ext_stucco_wall,1
TSK_SCRP_FINISH_ACRYLIC_ROLL,Acrylic Finish — Roll,ACTIVITY_UNMATCHED,,finish,ext_stucco_wall,1
TSK_SCRP_FINISH_ACRYLIC_ROLL_COAT2,Acrylic Finish — Roll (Coat 2),ACTIVITY_UNMATCHED,,finish,ext_stucco_wall,1
TSK_SCRP_FINISH_ACRYLIC_SPRAY_BACKROLL,Acrylic Finish — Spray+Backroll,ACTIVITY_UNMATCHED,,finish,ext_stucco_wall,1
TSK_SCRP_FINISH_ACRYLIC_SPRAY_BACKROLL_COAT2,Acrylic Finish — Spray+Backroll (Coat 2),ACTIVITY_UNMATCHED,,finish,ext_stucco_wall,1
TSK_SCRP_FINISH_BRUSH_DETAIL,Finish — Brush Detail,ACTIVITY_UNMATCHED,,finish,ext_stucco_wall,1
TSK_SCRP_FINISH_BRUSH_DETAIL_COAT2,Finish — Brush Detail (Coat 2),ACTIVITY_UNMATCHED,,finish,ext_stucco_wall,1
TSK_SCRP_FINISH_ELASTO_ROLL,Elastomeric — Roll,ACTIVITY_UNMATCHED,,finish,ext_stucco_wall,1
TSK_SCRP_FINISH_ELASTO_ROLL_COAT2,Elastomeric — Roll (Coat 2),ACTIVITY_UNMATCHED,,finish,ext_stucco_wall,1
TSK_SCRP_FINISH_ELASTO_SPRAY_BACKROLL,Elastomeric — Spray+Backroll,ACTIVITY_UNMATCHED,,finish,ext_stucco_wall,1
TSK_SCRP_FINISH_ELASTO_SPRAY_BACKROLL_COAT2,Elastomeric — Spray+Backroll (Coat 2),ACTIVITY_UNMATCHED,,finish,ext_stucco_wall,1
TSK_SCRP_FIXTURE_MASK,Fixture Masking (Stucco Tape),ACTIVITY_UNMATCHED,,setup,ext_stucco_wall,1
TSK_SCRP_HARDSCAPE_PROTECT,Hardscape Protection,ACTIVITY_UNMATCHED,,setup,ext_stucco_wall,1
TSK_SCRP_HVAC_COVER,HVAC Unit Protection,ACTIVITY_UNMATCHED,,setup,ext_stucco_wall,1
TSK_SCRP_INSPECT,Interstage Inspection,ACTIVITY_UNMATCHED,,interstage,ext_stucco_wall,1
TSK_SCRP_LANDSCAPE_PROTECT,Landscape Protection,ACTIVITY_UNMATCHED,,setup,ext_stucco_wall,1
TSK_SCRP_LEAD_EVALUATE,Lead Paint Evaluation (Pre-1978),ACTIVITY_UNMATCHED,,prep,ext_stucco_wall,1
TSK_SCRP_MILDEW_TREAT,Mildew Eradication,ACTIVITY_UNMATCHED,,prep,ext_stucco_wall,1
TSK_SCRP_MOISTURE_TEST,Moisture Testing,ACTIVITY_UNMATCHED,,prep,ext_stucco_wall,1
TSK_SCRP_PRESSURE_WASH,Pressure Wash (Traditional),ACTIVITY_UNMATCHED,,prep,ext_stucco_wall,1
TSK_SCRP_PROTECT_TEARDOWN,Protection Teardown,ACTIVITY_UNMATCHED,,cleanup,ext_stucco_wall,1
TSK_SCRP_RRP_CONTAINMENT_SETUP,RRP Containment Setup,NO_SUBSTRATE,,prep,,1
TSK_SCRP_RRP_CONTAINMENT_SETUP,RRP Containment Setup,ACTIVITY_UNMATCHED,,prep,,1
TSK_SCRP_RRP_CONTAINMENT_TEARDOWN,RRP Containment Teardown,NO_SUBSTRATE,,prep,,1
TSK_SCRP_RRP_CONTAINMENT_TEARDOWN,RRP Containment Teardown,ACTIVITY_UNMATCHED,,prep,,1
TSK_SCRP_RRP_HEPA_VACUUM,HEPA Vacuum,NO_SUBSTRATE,Vacuum Dust,prep,,1
TSK_SCRP_RRP_LEAD_SCREEN,Lead Screening Test,NO_SUBSTRATE,,prep,,1
TSK_SCRP_RRP_LEAD_SCREEN,Lead Screening Test,ACTIVITY_UNMATCHED,,prep,,1
TSK_SCRP_RRP_WET_SCRAPE,RRP Wet Scraping,NO_SUBSTRATE,,prep,,1
TSK_SCRP_RRP_WET_SCRAPE,RRP Wet Scraping,ACTIVITY_UNMATCHED,,prep,,1
TSK_SCRP_SCRAPE_FEATHER,Scrape and Feather Failing Paint,ACTIVITY_UNMATCHED,,prep,ext_stucco_wall,1
TSK_SCRP_SITE_CLEANUP,Site Cleanup,ACTIVITY_UNMATCHED,,cleanup,ext_stucco_wall,1
TSK_SCRP_SURFACE_PATCH,Surface Patching + Texture Match,ACTIVITY_UNMATCHED,,prep,ext_stucco_wall,1
TSK_SCRP_TOUCHUP,Interstage Touch-Up,ACTIVITY_UNMATCHED,,interstage,ext_stucco_wall,1
TSK_SDNG_CAULK,Caulk Gaps and Joints,ACTIVITY_UNMATCHED,,prep,siding,1
TSK_SDNG_DUST_CLEANUP,Prep Dust Cleanup,ACTIVITY_UNMATCHED,,prep,siding,1
TSK_SDNG_EQUIPMENT_SETUP_BRUSH,Brush/Roll Equipment Setup,ACTIVITY_UNMATCHED,,setup,siding,1
TSK_SDNG_EQUIPMENT_SETUP_SPRAY,Spray Equipment Setup,ACTIVITY_UNMATCHED,,setup,siding,1
TSK_SDNG_FINAL_TOUCHUP,Final Touch-Up,ACTIVITY_UNMATCHED,,cleanup,siding,1
TSK_SDNG_FINISH_BACKROLL,Finish Coat - Backroll,ACTIVITY_UNMATCHED,,apply,siding,1
TSK_SDNG_FINISH_BRUSH_ROLL,Finish Coat - Brush/Roll,ACTIVITY_UNMATCHED,,apply,siding,1
TSK_SDNG_FINISH_SPRAY,Finish Coat - Spray,ACTIVITY_UNMATCHED,,apply,siding,1
TSK_SDNG_FIXTURE_MASK,Fixture and Utility Masking,ACTIVITY_UNMATCHED,,setup,siding,1
TSK_SDNG_HARDSCAPE_PROTECT,Hardscape Protection Setup,ACTIVITY_UNMATCHED,,setup,siding,1
TSK_SDNG_KNOT_PRIME,Spot-Prime Knots,ACTIVITY_UNMATCHED,,prep,siding,1
TSK_SDNG_KNOT_PRIME,Spot-Prime Knots,"PHASE_DOCTRINE_HINT(name->prime, derived->prep)",,prep,siding,1
TSK_SDNG_LANDSCAPE_PROTECT,Landscape Protection Setup,ACTIVITY_UNMATCHED,,setup,siding,1
TSK_SDNG_PRIME_BACKROLL,Prime Coat - Backroll,ACTIVITY_UNMATCHED,,prime,siding,1
TSK_SDNG_PROTECT_TEARDOWN,Protection Teardown,ACTIVITY_UNMATCHED,,cleanup,siding,1
TSK_SDNG_SAND_MILL_GLAZE,Sand Mill Glaze Removal,ACTIVITY_UNMATCHED,,prep,siding,1
TSK_SDNG_SITE_CLEANUP,Site Debris Cleanup,ACTIVITY_UNMATCHED,,cleanup,siding,1
TSK_SDNG_TOUCHUP_REPAIR,Interstage Touch-Up,ACTIVITY_UNMATCHED,,interstage,siding,1
TSK_SEALER_BRUSH_LF,Sealer Brush (LF),ACTIVITY_UNMATCHED,,finish,int_baseboard;int_chair_rail;int_crown;int_door_casing;int_door_frame;int_panel_mold;int_picture_rail;int_shadow_box;int_shoe_mold;int_window_apron;int_window_casing;int_window_jamb;int_window_stool,13
TSK_SEALER_BRUSH_LF,Sealer Brush (LF),MULTI_SUBSTRATE,,finish,int_baseboard;int_chair_rail;int_crown;int_door_casing;int_door_frame;int_panel_mold;int_picture_rail;int_shadow_box;int_shoe_mold;int_window_apron;int_window_casing;int_window_jamb;int_window_stool,13
TSK_SEALER_BRUSH_SF,Sealer Brush (SF),ACTIVITY_UNMATCHED,,finish,int_wainscot;int_wood_ceiling;int_wood_wall,3
TSK_SEALER_SPRAY_LF,Sealer Spray (LF),ACTIVITY_UNMATCHED,,finish,int_baseboard;int_chair_rail;int_crown;int_door_casing;int_door_frame;int_panel_mold;int_picture_rail;int_shadow_box;int_shoe_mold;int_window_apron;int_window_casing;int_window_jamb;int_window_stool,13
TSK_SEALER_SPRAY_LF,Sealer Spray (LF),MULTI_SUBSTRATE,,finish,int_baseboard;int_chair_rail;int_crown;int_door_casing;int_door_frame;int_panel_mold;int_picture_rail;int_shadow_box;int_shoe_mold;int_window_apron;int_window_casing;int_window_jamb;int_window_stool,13
TSK_SEALER_SPRAY_SF,Sealer Spray (SF),ACTIVITY_UNMATCHED,,finish,int_wainscot;int_wood_ceiling;int_wood_wall,3
TSK_SKIRTBOARD_FINISH_BRUSH,Brush Finish skirtboard,ACTIVITY_UNMATCHED,,apply,skirtboard,1
TSK_SKIRTBOARD_FINISH_SPRAY,Spray Finish skirtboard,ACTIVITY_UNMATCHED,,apply,skirtboard,1
TSK_SKIRTBOARD_INTERSTAGE,Interstage skirtboard,ACTIVITY_UNMATCHED,,interstage,skirtboard,1
TSK_SPACKLE_DEFECT_EA_SIDE,Spackle Defect (Each Side),ORPHAN,,,,0
TSK_SPACKLE_DEFECT_EA_SIDE,Spackle Defect (Each Side),ACTIVITY_UNMATCHED,,,,0
TSK_SPACKLE_DEFECT_LF,Spackle Defect (LF),ORPHAN,,,,0
TSK_SPACKLE_DEFECT_LF,Spackle Defect (LF),ACTIVITY_UNMATCHED,,,,0
TSK_SPACKLE_DEFECT_SF,Spackle Defect (SF),ORPHAN,,,,0
TSK_SPACKLE_DEFECT_SF,Spackle Defect (SF),ACTIVITY_UNMATCHED,,,,0
TSK_SPOT_COAT_LF,Spot Coat Patches (LF),MULTI_SUBSTRATE,Spot Coat,interstage,baseboard;chair_rail;crown;door_casing;door_frame;panel_mold;picture_rail;shadow_box;shoe_mold;window_apron;window_casing;window_jamb;window_stool,13
TSK_SPOT_PRIME_CEILING,Spot Prime Ceiling Repairs,"PHASE_DOCTRINE_HINT(name->prime, derived->prep)",Spot Prime,prep,drywall,2
TSK_SPOT_PRIME_SF,Spot Prime (SF),ORPHAN,Spot Prime,,,0
TSK_SPOT_PRIME_WALL,Spot Prime Spackled Areas,"PHASE_DOCTRINE_HINT(name->prime, derived->prep)",Spot Prime,prep,drywall,2
TSK_SPRAY_CEILING_FINISH,Spray Ceiling Finish,ACTIVITY_UNMATCHED,,apply,drywall,4
TSK_SPRAY_CEILING_FINISH_ONLY,Spray Ceiling Finish (No Backroll),ACTIVITY_UNMATCHED,,apply,drywall,2
TSK_SPRAY_COAT_LF,Spray Coat (LF),ACTIVITY_UNMATCHED,,apply,baseboard;chair_rail;crown;door_casing;door_frame;panel_mold;picture_rail;shadow_box;shoe_mold;window_apron;window_casing;window_jamb;window_stool,26
TSK_SPRAY_COAT_LF,Spray Coat (LF),MULTI_SUBSTRATE,,apply,baseboard;chair_rail;crown;door_casing;door_frame;panel_mold;picture_rail;shadow_box;shoe_mold;window_apron;window_casing;window_jamb;window_stool,26
TSK_SPRAY_COAT_SF,Spray Coat (SF),ACTIVITY_UNMATCHED,,finish;prime,wainscot;wood_ceiling;wood_wall,6
TSK_SPRAY_COAT_SF,Spray Coat (SF),MULTI_PHASE,,finish;prime,wainscot;wood_ceiling;wood_wall,6
TSK_SPRAY_DWL,"Spray Drywall (SF, Solo)",ORPHAN,,,,0
TSK_SPRAY_DWL,"Spray Drywall (SF, Solo)",ACTIVITY_UNMATCHED,,,,0
TSK_SPRAY_WALL_FINISH,Spray Wall Finish,ACTIVITY_UNMATCHED,,apply,drywall,4
TSK_SPRAY_WALL_FINISH_ONLY,Spray Wall Finish (No Backroll),ACTIVITY_UNMATCHED,,apply,drywall,2
TSK_SPRP_ADHESION,Adhesion Test,ACTIVITY_UNMATCHED,,prep,int_specialty,1
TSK_SPRP_ASSESS,Condition Assessment,ACTIVITY_UNMATCHED,,prep,int_specialty,1
TSK_SPRP_ASSESS_ADHESION,Adhesion Test (ASTM D3359),ACTIVITY_UNMATCHED,,setup,specialty,1
TSK_SPRP_ASSESS_COATING_ID,Coating Identification — Latex vs Oil,ACTIVITY_UNMATCHED,,setup,specialty,1
TSK_SPRP_ASSESS_CONDITION,Visual Condition Scan,ACTIVITY_UNMATCHED,,setup,specialty,1
TSK_SPRP_COATING_ID,Coating ID,ACTIVITY_UNMATCHED,,prep,int_specialty,1
TSK_SPRP_DUST,Dust Cleanup,ACTIVITY_UNMATCHED,,prep,int_specialty,1
TSK_SPRP_DUST_CLEANUP,Prep Dust Cleanup,ACTIVITY_UNMATCHED,,prep,specialty,1
TSK_SPRP_EQUIP_CLEAN,Clean Equipment,ACTIVITY_UNMATCHED,,cleanup,int_specialty,1
TSK_SPRP_FILL,Fill/Spackle,ACTIVITY_UNMATCHED,,prep,int_specialty,1
TSK_SPRP_FILL_PATCH,Fill/Patch Damaged Areas,ACTIVITY_UNMATCHED,,prep,specialty,1
TSK_SPRP_FINAL_INSPECT,Final Inspection,PI_INT_PREFIX_DUPE,Final Inspect,cleanup,int_specialty;specialty,2
TSK_SPRP_FINAL_TOUCHUP,Final Touch-Up,ACTIVITY_UNMATCHED,,cleanup,int_specialty;specialty,2
